seed,population_size,policy_type,step,avg_price,total_demand,gini,compliance_rate,avg_stress
888296534,222,none,2,84.6476121718574,4892.505361930821,0.43598021422158756,0.8243243243243243,0.38167125968203774
888296534,222,none,3,248.4493504088164,2378.800716083949,0.43598021422158756,0.8828828828828829,0.5790043010218313
888296534,222,none,4,569.7422282564434,1211.7356821399526,0.43598021422158756,0.8828828828828829,0.7776856683798633
888296534,222,none,5,767.3108985113814,660.656048001663,0.43598021422158756,0.9009009009009009,0.9769916597135533
888296534,222,none,6,878.910113626482,396.84669849073117,0.43598021422158756,0.9459459459459459,1.0
888296534,222,none,7,927.8956705213171,254.20965509802016,0.43598021422158756,0.9594594594594594,1.0
888296534,222,none,8,967.8781080151468,189.0405175136248,0.43598021422158756,0.9684684684684685,1.0
888296534,222,none,9,982.0745771962543,155.7469931286697,0.43598021422158756,0.990990990990991,1.0
888296534,222,none,10,988.4125479508203,130.95640754828534,0.43598021422158756,0.9864864864864865,1.0
888296534,222,none,11,992.1092088975139,113.80812791357955,0.43598021422158756,0.990990990990991,1.0
888296534,222,none,12,995.8270136831204,98.90439797736246,0.43598021422158756,1.0,1.0
888296534,222,none,13,999.564290563506,84.87022523084201,0.43598021422158756,1.0,1.0
888296534,222,none,14,1000.0,72.53221809758469,0.43598021422158756,1.0,1.0
888296534,222,none,15,1000.0,63.22827086768564,0.43598021422158756,1.0,1.0
888296534,222,none,16,1000.0,57.09379719636642,0.43598021422158756,1.0,1.0
888296534,222,none,17,1000.0,53.098219391407476,0.43598021422158756,1.0,1.0
888296534,222,none,18,1000.0,50.820471400373556,0.43598021422158756,1.0,1.0
888296534,222,none,19,1000.0,48.79371540531076,0.43598021422158756,1.0,1.0
888296534,222,none,20,1000.0,46.649771772369434,0.43598021422158756,1.0,1.0
888296534,222,none,21,1000.0,45.05067382595235,0.43598021422158756,1.0,1.0
888296534,222,none,22,1000.0,43.630679848354475,0.43598021422158756,1.0,1.0
888296534,222,none,23,1000.0,41.334111039329386,0.43598021422158756,1.0,1.0
888296534,222,none,24,1000.0,38.696913855089015,0.43598021422158756,1.0,1.0
2045532241,288,housing_rent_subsidy,1,524.0764276573101,14400.0,0.29828280803169466,0.875,0.18735071611345985
2045532241,288,housing_rent_subsidy,2,2262.6214894594823,3181.619624735106,0.27096297638078193,0.8368055555555556,0.3847602887047477
2045532241,288,housing_rent_subsidy,3,932.2349999604367,402.69215984036197,0.27096297638078193,0.8645833333333334,0.5844561025087328
2045532241,288,housing_rent_subsidy,4,1256.1366053553563,539.8082893401437,0.27096297638078193,0.8923611111111112,0.7840377243773448
2045532241,288,housing_rent_subsidy,5,1037.3351875440026,410.086199106158,0.27096297638078193,0.90625,0.9837130834879526
2045532241,288,housing_rent_subsidy,6,1265.8445120956226,461.6157539980161,0.27096297638078193,0.9340277777777778,1.0
2045532241,288,housing_rent_subsidy,7,1136.153532416117,406.5437011799936,0.27096297638078193,0.9722222222222222,1.0
2045532241,288,housing_rent_subsidy,8,1341.7657953636794,427.80195680099837,0.27096297638078193,0.9722222222222222,1.0
2045532241,288,housing_rent_subsidy,9,1253.1603167078904,392.0555693064073,0.27096297638078193,0.9826388888888888,1.0
2045532241,288,housing_rent_subsidy,10,1481.9580639243213,398.4561166767911,0.27096297638078193,0.9895833333333334,1.0
2045532241,288,housing_rent_subsidy,11,1419.8756297169407,371.64154635704244,0.27096297638078193,0.9965277777777778,1.0
2045532241,288,housing_rent_subsidy,12,1741.2327399244293,370.0785675919055,0.27096297638078193,0.9965277777777778,1.0
2045532241,288,housing_rent_subsidy,13,1716.874432661261,347.78147348184274,0.27096297638078193,1.0,1.0
2045532241,288,housing_rent_subsidy,14,2332.4692007622734,340.3016068555122,0.27096297638078193,1.0,1.0
2045532241,288,housing_rent_subsidy,15,2063.7375278725253,321.1353472427311,0.27096297638078193,1.0,1.0
2045532241,288,housing_rent_subsidy,16,2560.017784782644,310.9353132469969,0.27096297638078193,1.0,1.0
2045532241,288,housing_rent_subsidy,17,2396.8553173497135,295.9403378122435,0.27096297638078193,1.0,1.0
2045532241,288,housing_rent_subsidy,18,2484.939296342786,284.5694859399737,0.27096297638078193,1.0,1.0
2045532241,288,housing_rent_subsidy,19,2633.7491020968946,271.7053576381406,0.27096297638078193,1.0,1.0
2045532241,288,housing_rent_subsidy,20,2938.9920493465406,259.5424723536426,0.27096297638078193,1.0,1.0
2045532241,288,housing_rent_subsidy,21,3031.811690549482,246.57869744675475,0.27096297638078193,1.0,1.0
2045532241,288,housing_rent_subsidy,22,2979.1031613226965,235.0432095770805,0.27096297638078193,1.0,1.0
2045532241,288,housing_rent_subsidy,23,3138.369612815775,224.32548571668303,0.27096297638078193,1.0,1.0
2045532241,288,housing_rent_subsidy,24,3231.594643332679,213.73251600881963,0.27096297638078193,1.0,1.0
1497674025,110,none,1,28.918287478859177,5477.529056686273,0.4001248915617924,0.8090909090909091,0.18770579902629056
1497674025,110,none,2,85.75631730094936,2412.0453677796168,0.4001248915617924,0.8181818181818181,0.3823718461402671
1497674025,110,none,3,259.458391922804,1172.715489885882,0.4001248915617924,0.8363636363636364,0.5798307132400433
1497674025,110,none,4,611.7966297970884,623.2687189782278,0.4001248915617924,0.8272727272727273,0.7785154564461367
1497674025,110,none,5,760.6760909335721,353.01883640015785,0.4001248915617924,0.8454545454545455,0.9777949102722201
1497674025,110,none,6,843.5958808040898,218.5227643033559,0.4001248915617924,0.9363636363636364,1.0
1497674025,110,none,7,901.4375732269494,143.21442629240795,0.4001248915617924,0.9545454545454546,1.0
1497674025,110,none,8,964.9819059548,95.36798615285863,0.4001248915617924,0.9727272727272728,1.0
1497674025,110,none,9,996.9082264397858,66.77794472153687,0.4001248915617924,0.9818181818181818,1.0
1497674025,110,none,10,1000.0,53.098693031169695,0.4001248915617924,0.9818181818181818,1.0
1497674025,110,none,11,1000.0,48.413905522683066,0.4001248915617924,1.0,1.0
1497674025,110,none,12,1000.0,46.28144575981432,0.4001248915617924,0.990909090909091,1.0
1497674025,110,none,13,1000.0,43.836234960253606,0.4001248915617924,1.0,1.0
1497674025,110,none,14,1000.0,40.81914765313794,0.4001248915617924,1.0,1.0
1497674025,110,none,15,1000.0,38.024683182595645,0.4001248915617924,1.0,1.0
1497674025,110,none,16,1000.0,35.83311598112565,0.4001248915617924,1.0,1.0
1497674025,110,none,17,1000.0,33.99077913418312,0.4001248915617924,1.0,1.0
1497674025,110,none,18,1000.0,32.293923262005165,0.4001248915617924,1.0,1.0
1497674025,110,none,19,1000.0,30.689273110297908,0.4001248915617924,1.0,1.0
1497674025,110,none,20,1000.0,29.545262755835342,0.4001248915617924,1.0,1.0
1497674025,110,none,21,1000.0,27.825786919302928,0.4001248915617924,1.0,1.0
1497674025,110,none,22,1000.0,25.855595847807187,0.4001248915617924,1.0,1.0
1497674025,110,none,23,1000.0,23.81925815094636,0.4001248915617924,1.0,1.0
1497674025,110,none,24,1000.0,21.511024440102123,0.4001248915617924,1.0,1.0
487947877,177,food_price_ceiling,1,29.54003257331915,8729.513843660638,0.3847190305773002,0.8587570621468926,0.1873049626800873
487947877,177,food_price_ceiling,2,91.62528991499815,393.082856135509,0.3847190305773002,0.7796610169491526,0.3867312936114822
487947877,177,food_price_ceiling,3,294.4906949918492,23.04815841134334,0.3847190305773002,0.8531073446327684,0.5866976714468559
487947877,177,food_price_ceiling,4,691.9192798471826,17.7,0.3847190305773002,0.8870056497175142,0.7866717984919769
487947877,177,food_price_ceiling,5,895.0049619839024,17.7,0.3847190305773002,0.9209039548022598,0.986645925537099
487947877,177,food_price_ceiling,6,960.4776482352942,17.7,0.3847190305773002,0.9265536723163842,1.0
487947877,177,food_price_ceiling,7,993.7571611176472,17.7,0.3847190305773002,0.9322033898305084,1.0
487947877,177,food_price_ceiling,8,1000.0,17.7,0.3847190305773002,0.9661016949152542,1.0
487947877,177,food_price_ceiling,9,1000.0,17.7,0.3847190305773002,0.9548022598870056,1.0
487947877,177,food_price_ceiling,10,1000.0,17.7,0.3847190305773002,0.9830508474576272,1.0
487947877,177,food_price_ceiling,11,1000.0,17.7,0.3847190305773002,0.9830508474576272,1.0
487947877,177,food_price_ceiling,12,1000.0,17.7,0.3847190305773002,1.0,1.0
487947877,177,food_price_ceiling,13,1000.0,17.7,0.3847190305773002,1.0,1.0
487947877,177,food_price_ceiling,14,1000.0,17.7,0.3847190305773002,1.0,1.0
487947877,177,food_price_ceiling,15,1000.0,17.7,0.3847190305773002,1.0,1.0
487947877,177,food_price_ceiling,16,1000.0,17.7,0.3847190305773002,1.0,1.0
487947877,177,food_price_ceiling,17,1000.0,17.7,0.3847190305773002,1.0,1.0
487947877,177,food_price_ceiling,18,1000.0,17.7,0.3847190305773002,1.0,1.0
487947877,177,food_price_ceiling,19,1000.0,17.7,0.3847190305773002,1.0,1.0
487947877,177,food_price_ceiling,20,1000.0,17.7,0.3847190305773002,1.0,1.0
487947877,177,food_price_ceiling,21,1000.0,17.7,0.3847190305773002,1.0,1.0
487947877,177,food_price_ceiling,22,1000.0,17.7,0.3847190305773002,1.0,1.0
487947877,177,food_price_ceiling,23,1000.0,17.7,0.3847190305773002,1.0,1.0
487947877,177,food_price_ceiling,24,1000.0,17.7,0.3847190305773002,1.0,1.0
77398633,236,fuel_tax_rebate,1,29.301588277949826,11673.41325982115,0.40993571777596005,0.826271186440678,0.18764691305042427
77398633,236,fuel_tax_rebate,2,88.06970725345539,4911.259137423317,0.40993571777596005,0.8177966101694916,0.3825032747915221
77398633,236,fuel_tax_rebate,3,264.52810066081753,2423.1171353077693,0.40993571777596005,0.8389830508474576,0.5800076923088295
77398633,236,fuel_tax_rebate,4,582.7816203486617,1270.0561083485213,0.40993571777596005,0.885593220338983,0.7787300936948066
77398633,236,fuel_tax_rebate,5,770.6156585156476,700.1220051800112,0.40993571777596005,0.902542372881356,0.978047479392887
77398633,236,fuel_tax_rebate,6,852.0585795974458,423.8969530640868,0.40993571777596005,0.9491525423728814,1.0
77398633,236,fuel_tax_rebate,7,907.2443121585245,273.52343828615886,0.40993571777596005,0.9491525423728814,1.0
77398633,236,fuel_tax_rebate,8,940.4999321839089,196.49473873494074,0.40993571777596005,0.9745762711864406,1.0
77398633,236,fuel_tax_rebate,9,962.0190782686425,153.1019480757482,0.40993571777596005,0.9872881355932204,1.0
77398633,236,fuel_tax_rebate,10,985.2057435493416,132.04224240219472,0.40993571777596005,0.9830508474576272,1.0
77398633,236,fuel_tax_rebate,11,997.1864939064237,109.81943534193569,0.40993571777596005,0.9957627118644068,1.0
77398633,236,fuel_tax_rebate,12,1000.0,94.84191399419045,0.40993571777596005,1.0,1.0
77398633,236,fuel_tax_rebate,13,1000.0,82.50246261441434,0.40993571777596005,1.0,1.0
77398633,236,fuel_tax_rebate,14,1000.0,73.21129681523108,0.40993571777596005,1.0,1.0
77398633,236,fuel_tax_rebate,15,1000.0,67.29235864696804,0.40993571777596005,1.0,1.0
77398633,236,fuel_tax_rebate,16,1000.0,64.14813649196243,0.40993571777596005,1.0,1.0
77398633,236,fuel_tax_rebate,17,1000.0,61.74088497503149,0.40993571777596005,1.0,1.0
77398633,236,fuel_tax_rebate,18,1000.0,58.887104175386035,0.40993571777596005,1.0,1.0
77398633,236,fuel_tax_rebate,19,1000.0,55.87723547885736,0.40993571777596005,1.0,1.0
77398633,236,fuel_tax_rebate,20,1000.0,53.60024759865953,0.40993571777596005,1.0,1.0
77398633,236,fuel_tax_rebate,21,1000.0,51.67966089898033,0.40993571777596005,1.0,1.0
77398633,236,fuel_tax_rebate,22,1000.0,50.60858378006696,0.40993571777596005,1.0,1.0
77398633,236,fuel_tax_rebate,23,1000.0,49.671869442073024,0.40993571777596005,1.0,1.0
77398633,236,fuel_tax_rebate,24,1000.0,48.69766982248102,0.40993571777596005,1.0,1.0
1143830109,127,luxury_asset_tax,1,30.05814298149745,6317.442894449235,0.38876794410965737,0.7559055118110236,0.22410852302924805
1143830109,127,luxury_asset_tax,2,91.7849699353449,2780.4233464825547,0.38876794410965737,0.8503937007874016,0.47551630298367764
1143830109,127,luxury_asset_tax,3,281.3097128447891,1274.203877047899,0.38876794410965737,0.8188976377952756,0.6855930072931992
1143830109,127,luxury_asset_tax,4,694.3154533939434,639.7771679641168,0.38876794410965737,0.8267716535433071,0.8610959506353221
1143830109,127,luxury_asset_tax,5,878.0335424287044,329.36839789028767,0.38876794410965737,0.8976377952755905,0.9854866266377832
1143830109,127,luxury_asset_tax,6,965.2263394297852,178.15491507832928,0.38876794410965737,0.9448818897637795,1.0
1143830109,127,luxury_asset_tax,7,999.475365265777,112.01439724247423,0.38876794410965737,0.9133858267716536,1.0
1143830109,127,luxury_asset_tax,8,1000.0,75.87259822381735,0.38876794410965737,0.9685039370078741,1.0
1143830109,127,luxury_asset_tax,9,1000.0,62.463156233429345,0.38876794410965737,0.9763779527559056,1.0
1143830109,127,luxury_asset_tax,10,1000.0,55.60284075208295,0.38876794410965737,0.984251968503937,1.0
1143830109,127,luxury_asset_tax,11,1000.0,49.705072611200144,0.38876794410965737,0.9921259842519685,1.0
1143830109,127,luxury_asset_tax,12,1000.0,43.17821307467229,0.38876794410965737,1.0,1.0
1143830109,127,luxury_asset_tax,13,1000.0,36.76979728649546,0.38876794410965737,1.0,1.0
1143830109,127,luxury_asset_tax,14,1000.0,31.64402346636085,0.38876794410965737,1.0,1.0
1143830109,127,luxury_asset_tax,15,1000.0,27.203796251739877,0.38876794410965737,1.0,1.0
1143830109,127,luxury_asset_tax,16,1000.0,22.316834137452318,0.38876794410965737,1.0,1.0
1143830109,127,luxury_asset_tax,17,1000.0,19.365236363161376,0.38876794410965737,1.0,1.0
1143830109,127,luxury_asset_tax,18,1000.0,17.188259774884628,0.38876794410965737,1.0,1.0
1143830109,127,luxury_asset_tax,19,1000.0,15.44481514888919,0.38876794410965737,1.0,1.0
1143830109,127,luxury_asset_tax,20,1000.0,14.407774103954184,0.38876794410965737,1.0,1.0
1143830109,127,luxury_asset_tax,21,1000.0,13.733851465404811,0.38876794410965737,1.0,1.0
1143830109,127,luxury_asset_tax,22,1000.0,13.213696025783367,0.38876794410965737,1.0,1.0
1143830109,127,luxury_asset_tax,23,1000.0,12.836828288098415,0.38876794410965737,1.0,1.0
1143830109,127,luxury_asset_tax,24,1000.0,12.7,0.38876794410965737,1.0,1.0
41292006,69,housing_rent_subsidy,1,569.511396011396,3450.0,0.3288308728954575,0.8405797101449275,0.1874365102266414
41292006,69,housing_rent_subsidy,2,2493.991723104036,601.1071155896393,0.301352666382934,0.8260869565217391,0.3854870827100744
41292006,69,housing_rent_subsidy,3,1000.0,49.56394917484322,0.2767051588358166,0.7681159420289855,0.5853307470954398
41292006,69,housing_rent_subsidy,4,1294.1440197274017,112.20971801015322,0.2540627048121943,0.8985507246376812,0.7849627280589755
41292006,69,housing_rent_subsidy,5,1134.709363247932,89.99814814373265,0.23354041237937845,0.8840579710144928,0.9846655919038324
41292006,69,housing_rent_subsidy,6,1306.6274448996007,101.95672831006874,0.21628443764850216,0.9420289855072463,1.0
41292006,69,housing_rent_subsidy,7,1248.2605471981772,91.56624500412445,0.20120289120393112,0.9420289855072463,1.0
41292006,69,housing_rent_subsidy,8,1374.9479212192812,95.77978158176343,0.18811217408823866,0.9130434782608696,1.0
41292006,69,housing_rent_subsidy,9,1362.8941215982297,89.0412661309697,0.1811408486011286,0.9855072463768116,1.0
41292006,69,housing_rent_subsidy,10,1473.0873572300131,89.20257256408908,0.17760803475377052,0.9710144927536232,1.0
41292006,69,housing_rent_subsidy,11,1494.6097151602316,84.08518353109619,0.1749018176677014,0.9855072463768116,1.0
41292006,69,housing_rent_subsidy,12,1610.1767955843177,82.46842446027313,0.1749018176677014,0.9855072463768116,1.0
41292006,69,housing_rent_subsidy,13,1663.5057506754083,77.97476288335946,0.1749018176677014,1.0,1.0
41292006,69,housing_rent_subsidy,14,1809.0745480523285,75.49371579728202,0.1749018176677014,1.0,1.0
41292006,69,housing_rent_subsidy,15,1905.4040011533216,71.17407855733235,0.1749018176677014,1.0,1.0
41292006,69,housing_rent_subsidy,16,2117.9818281805515,68.11773552547733,0.1749018176677014,1.0,1.0
41292006,69,housing_rent_subsidy,17,2293.6732353765724,63.903393720876196,0.1749018176677014,1.0,1.0
41292006,69,housing_rent_subsidy,18,2693.1458568387234,60.547626414449034,0.1749018176677014,1.0,1.0
41292006,69,housing_rent_subsidy,19,3080.8063402822045,56.12936136134257,0.1749018176677014,1.0,1.0
41292006,69,housing_rent_subsidy,20,4187.68964918236,52.327733707872056,0.1749018176677014,1.0,1.0
41292006,69,housing_rent_subsidy,21,3599.764240366916,47.89990847741836,0.1749018176677014,1.0,1.0
41292006,69,housing_rent_subsidy,22,3915.329727758835,44.719295754608034,0.1749018176677014,1.0,1.0
41292006,69,housing_rent_subsidy,23,4515.894881760733,41.328396627380926,0.1749018176677014,1.0,1.0
41292006,69,housing_rent_subsidy,24,4734.215494671046,37.771568546117585,0.1749018176677014,1.0,1.0
1607391033,61,housing_rent_subsidy,1,537.8076923076923,3050.0,0.27175155863429823,0.7540983606557377,0.18735754107703428
1607391033,61,housing_rent_subsidy,2,2286.1726816329106,784.4429450351369,0.20043701097536323,0.8524590163934427,0.3843633582661603
1607391033,61,housing_rent_subsidy,3,944.45053322823,86.00140030057332,0.15494635082158306,0.8032786885245902,0.5840471183442713
1607391033,61,housing_rent_subsidy,4,1348.4684822274469,128.70759708012443,0.1329195351578425,0.8852459016393442,0.7835380543899034
1607391033,61,housing_rent_subsidy,5,1089.3523086903053,98.03515761978903,0.13094108078102723,0.9016393442622951,0.98315443128377
1607391033,61,housing_rent_subsidy,6,1360.5554238064872,112.33973703846735,0.13094108078102723,0.8524590163934427,1.0
1607391033,61,housing_rent_subsidy,7,1215.088734800276,96.78882044233637,0.13094108078102723,0.9836065573770492,1.0
1607391033,61,housing_rent_subsidy,8,1447.6703040233613,102.25922393735982,0.13094108078102723,0.9508196721311475,1.0
1607391033,61,housing_rent_subsidy,9,1355.1972729156357,92.486741893643,0.13094108078102723,0.9672131147540983,1.0
1607391033,61,housing_rent_subsidy,10,1609.3193890260745,94.0864572147546,0.13094108078102723,1.0,1.0
1607391033,61,housing_rent_subsidy,11,1547.7230199556864,86.67467854764425,0.13094108078102723,0.9836065573770492,1.0
1607391033,61,housing_rent_subsidy,12,1910.556475191741,85.99669252088346,0.13094108078102723,1.0,1.0
1607391033,61,housing_rent_subsidy,13,1858.5306319591298,79.46615891583438,0.13094108078102723,1.0,1.0
1607391033,61,housing_rent_subsidy,14,2634.105987428678,77.81097690944871,0.13094108078102723,1.0,1.0
1607391033,61,housing_rent_subsidy,15,2556.653007601271,71.62296469426545,0.13094108078102723,1.0,1.0
1607391033,61,housing_rent_subsidy,16,4315.335576444573,69.02543975136193,0.13094108078102723,1.0,1.0
1607391033,61,housing_rent_subsidy,17,2710.795100670333,64.1358476678735,0.13094108078102723,1.0,1.0
1607391033,61,housing_rent_subsidy,18,2829.2451842298233,61.38524313223653,0.13094108078102723,1.0,1.0
1607391033,61,housing_rent_subsidy,19,2927.8582677156683,58.394938124483886,0.13094108078102723,1.0,1.0
1607391033,61,housing_rent_subsidy,20,3053.386243338262,55.427698421452554,0.13094108078102723,1.0,1.0
1607391033,61,housing_rent_subsidy,21,3206.926666629559,52.29639764538426,0.13094108078102723,1.0,1.0
1607391033,61,housing_rent_subsidy,22,3413.527787384055,49.147073705262684,0.13094108078102723,1.0,1.0
1607391033,61,housing_rent_subsidy,23,3685.8265160043825,45.64044255432743,0.13094108078102723,1.0,1.0
1607391033,61,housing_rent_subsidy,24,4103.232983109302,42.16172327667129,0.13094108078102723,1.0,1.0
196338527,186,food_price_ceiling,1,29.537818728566833,9242.018427855073,0.44298192125153624,0.8172043010752688,0.1879910823747009
196338527,186,food_price_ceiling,2,91.30515227598639,411.1374515218924,0.44298192125153624,0.8333333333333334,0.3874555886940683
196338527,186,food_price_ceiling,3,292.7987037358523,24.613758833558656,0.44298192125153624,0.8870967741935484,0.5874235710240853
196338527,186,food_price_ceiling,4,671.9356870374746,18.6,0.44298192125153624,0.8709677419354839,0.7873993345146098
196338527,186,food_price_ceiling,5,900.6342247030454,18.6,0.44298192125153624,0.8978494623655914,0.9873750980051336
196338527,186,food_price_ceiling,6,962.1730955266482,18.6,0.44298192125153624,0.9247311827956989,1.0
196338527,186,food_price_ceiling,7,994.1039855000001,18.6,0.44298192125153624,0.9623655913978495,1.0
196338527,186,food_price_ceiling,8,1000.0,18.6,0.44298192125153624,0.9516129032258065,1.0
196338527,186,food_price_ceiling,9,1000.0,18.6,0.44298192125153624,0.9731182795698925,1.0
196338527,186,food_price_ceiling,10,1000.0,18.6,0.44298192125153624,1.0,1.0
196338527,186,food_price_ceiling,11,1000.0,18.6,0.44298192125153624,1.0,1.0
196338527,186,food_price_ceiling,12,1000.0,18.6,0.44298192125153624,1.0,1.0
196338527,186,food_price_ceiling,13,1000.0,18.6,0.44298192125153624,1.0,1.0
196338527,186,food_price_ceiling,14,1000.0,18.6,0.44298192125153624,1.0,1.0
196338527,186,food_price_ceiling,15,1000.0,18.6,0.44298192125153624,1.0,1.0
196338527,186,food_price_ceiling,16,1000.0,18.6,0.44298192125153624,1.0,1.0
196338527,186,food_price_ceiling,17,1000.0,18.6,0.44298192125153624,1.0,1.0
196338527,186,food_price_ceiling,18,1000.0,18.6,0.44298192125153624,1.0,1.0
196338527,186,food_price_ceiling,19,1000.0,18.6,0.44298192125153624,1.0,1.0
196338527,186,food_price_ceiling,20,1000.0,18.6,0.44298192125153624,1.0,1.0
196338527,186,food_price_ceiling,21,1000.0,18.6,0.44298192125153624,1.0,1.0
196338527,186,food_price_ceiling,22,1000.0,18.6,0.44298192125153624,1.0,1.0
196338527,186,food_price_ceiling,23,1000.0,18.6,0.44298192125153624,1.0,1.0
196338527,186,food_price_ceiling,24,1000.0,18.6,0.44298192125153624,1.0,1.0
275193284,278,luxury_asset_tax,1,29.530036632364894,13857.774726846304,0.4053124879665606,0.762589928057554,0.2234987954288025
275193284,278,luxury_asset_tax,2,92.08310793749253,5552.179267341054,0.4053124879665606,0.841726618705036,0.4653577536388847
275193284,278,luxury_asset_tax,3,298.3477959912009,2681.3987598215717,0.4053124879665606,0.841726618705036,0.6922253051686349
275193284,278,luxury_asset_tax,4,620.1436425719344,1450.7996367341527,0.4053124879665606,0.8669064748201438,0.8690678775203367
275193284,278,luxury_asset_tax,5,775.3013254510728,842.1783872277706,0.4053124879665606,0.9100719424460432,0.9863922600465083
275193284,278,luxury_asset_tax,6,857.6463885055072,533.1879533822396,0.4053124879665606,0.9244604316546763,1.0
275193284,278,luxury_asset_tax,7,881.4338454153115,355.98343223979185,0.4053124879665606,0.9100719424460432,1.0
275193284,278,luxury_asset_tax,8,898.164078904878,252.9187345859607,0.4053124879665606,0.9640287769784173,1.0
275193284,278,luxury_asset_tax,9,915.2862269299369,194.58293888913403,0.4053124879665606,0.9784172661870504,1.0
275193284,278,luxury_asset_tax,10,931.8912815076088,161.85129792598198,0.4053124879665606,0.9892086330935251,1.0
275193284,278,luxury_asset_tax,11,949.3550096347738,139.49568076774662,0.4053124879665606,0.9928057553956835,1.0
275193284,278,luxury_asset_tax,12,960.459481992855,119.08389139089988,0.4053124879665606,0.9964028776978417,1.0
275193284,278,luxury_asset_tax,13,967.0001069812448,103.2703687966337,0.4053124879665606,1.0,1.0
275193284,278,luxury_asset_tax,14,972.5626541278699,91.91431793567462,0.4053124879665606,1.0,1.0
275193284,278,luxury_asset_tax,15,977.9127316523633,81.2812380873972,0.4053124879665606,1.0,1.0
275193284,278,luxury_asset_tax,16,982.8551153051578,72.9662685191777,0.4053124879665606,1.0,1.0
275193284,278,luxury_asset_tax,17,987.8233742302533,68.22896693837647,0.4053124879665606,1.0,1.0
275193284,278,luxury_asset_tax,18,990.9482443552432,65.6518407688112,0.4053124879665606,1.0,1.0
275193284,278,luxury_asset_tax,19,993.123970117893,63.49352375615908,0.4053124879665606,1.0,1.0
275193284,278,luxury_asset_tax,20,995.3134397997003,61.42596404823031,0.4053124879665606,1.0,1.0
275193284,278,luxury_asset_tax,21,997.5187019890485,59.90538284446488,0.4053124879665606,1.0,1.0
275193284,278,luxury_asset_tax,22,999.7421971568069,58.677658322963964,0.4053124879665606,1.0,1.0
275193284,278,luxury_asset_tax,23,1000.0,58.16066774648896,0.4053124879665606,1.0,1.0
275193284,278,luxury_asset_tax,24,1000.0,58.12241154187249,0.4053124879665606,1.0,1.0
860694381,137,luxury_asset_tax,1,29.80196422899625,6760.638374423782,0.4668297918675618,0.8175182481751825,0.2331291189160011
860694381,137,luxury_asset_tax,2,88.62164210911176,3038.345944409217,0.4668297918675618,0.8248175182481752,0.48611788856665183
860694381,137,luxury_asset_tax,3,260.4241378773714,1435.2598649000745,0.4668297918675618,0.8102189781021898,0.7052961588941525
860694381,137,luxury_asset_tax,4,676.240797876138,679.7820166205844,0.4668297918675618,0.8394160583941606,0.8673256082809747
860694381,137,luxury_asset_tax,5,890.0555012698917,341.2502424707914,0.4668297918675618,0.9124087591240876,0.985412975418595
860694381,137,luxury_asset_tax,6,944.6882614476327,192.37476809118772,0.4668297918675618,0.8613138686131387,1.0
860694381,137,luxury_asset_tax,7,977.427900038783,128.06622871774204,0.4668297918675618,0.9197080291970803,1.0
860694381,137,luxury_asset_tax,8,1000.0,92.55199345313083,0.4668297918675618,0.948905109489051,1.0
860694381,137,luxury_asset_tax,9,1000.0,71.30773513649453,0.4668297918675618,0.9635036496350365,1.0
860694381,137,luxury_asset_tax,10,1000.0,58.61198728885473,0.4668297918675618,0.9781021897810219,1.0
860694381,137,luxury_asset_tax,11,1000.0,49.82208365183328,0.4668297918675618,0.9854014598540146,1.0
860694381,137,luxury_asset_tax,12,1000.0,42.8438617247408,0.4668297918675618,1.0,1.0
860694381,137,luxury_asset_tax,13,1000.0,37.17974789422553,0.4668297918675618,1.0,1.0
860694381,137,luxury_asset_tax,14,1000.0,32.17992919676683,0.4668297918675618,1.0,1.0
860694381,137,luxury_asset_tax,15,1000.0,28.64898577033035,0.4668297918675618,1.0,1.0
860694381,137,luxury_asset_tax,16,1000.0,25.79071304299598,0.4668297918675618,1.0,1.0
860694381,137,luxury_asset_tax,17,1000.0,23.112740728348054,0.4668297918675618,1.0,1.0
860694381,137,luxury_asset_tax,18,1000.0,21.05457676560553,0.4668297918675618,1.0,1.0
860694381,137,luxury_asset_tax,19,1000.0,19.46311186496813,0.4668297918675618,1.0,1.0
860694381,137,luxury_asset_tax,20,1000.0,18.042603620936934,0.4668297918675618,1.0,1.0
860694381,137,luxury_asset_tax,21,1000.0,16.76042430495311,0.4668297918675618,1.0,1.0
860694381,137,luxury_asset_tax,22,1000.0,15.758425611730368,0.4668297918675618,1.0,1.0
860694381,137,luxury_asset_tax,23,1000.0,14.915085332273256,0.4668297918675618,1.0,1.0
860694381,137,luxury_asset_tax,24,1000.0,14.229307617421236,0.4668297918675618,1.0,1.0
364886234,85,housing_rent_subsidy,1,426.5486111111111,4250.0,0.40104916056981676,0.8823529411764706,0.1873572842539455
364886234,85,housing_rent_subsidy,2,2400.4586324509655,803.0113102792266,0.38827101610712167,0.8117647058823529,0.38538103354797876
364886234,85,housing_rent_subsidy,3,954.3735667768689,151.4238075575851,0.38827101610712167,0.8352941176470589,0.5850751701856733
364886234,85,housing_rent_subsidy,4,1121.950178921564,168.5861895911752,0.38827101610712167,0.9176470588235294,0.7847000157132199
364886234,85,housing_rent_subsidy,5,1089.9253368410664,142.42500301565872,0.38827101610712167,0.9176470588235294,0.9843815967668119
364886234,85,housing_rent_subsidy,6,1152.0910197415715,131.3842665561186,0.38827101610712167,0.9058823529411765,1.0
